ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
-0.0571289062,-0.0131835937,-1.0856933593,11.9465646743,43.8625946044,-5.0992364883,-66.7503509521,62.4428329467,-5.0992364883,3.0118896961,11.6829814910,14.5108242034
-0.0605468750,-0.0747070312,-1.0864257812,22.4274806976,46.0839691162,-18.8473281860,-65.6289749145,64.7470321655,-18.8473281860,3.1823143959,12.4697160720,16.5423698425
-0.0668945312,-0.0334472656,-1.1130371093,8.3893127441,43.4809150695,-48.6946563720,-65.2095108032,66.9210815429,-48.6946563720,3.4378428459,12.5970363616,18.4108428955
-0.0683593750,-0.0642089843,-1.0190429687,4.3816795349,36.7557258605,-85.8396911621,-64.9904251098,68.7588653564,-85.8396911621,3.8301895141,12.4878520965,19.9202594757
-0.0805664062,-0.1032714843,-1.0109863281,6.3129773139,32.9923667907,-114.6793899536,-64.6747741699,70.4084854125,-114.6793899536,4.5328350067,12.4311475753,21.2291374206
-0.1008300781,-0.0312500000,-1.0107421875,-12.0458011627,27.2061061859,-157.7480926513,-65.2770614624,71.7687911987,-157.7480926513,5.6941876411,11.5570373535,22.2515392303
-0.1127929687,-0.0559082031,-0.9577636718,-8.6030530929,22.5114498138,-185.2213745117,-65.7072143554,72.8943634033,-185.2213745117,6.7053055763,10.8379898071,23.0436744689
-0.1252441406,-0.0498046875,-0.9384765625,-9.9694652557,10.8091602325,-205.5114440917,-66.2056884765,73.4348220825,-205.5114440917,7.5909204483,10.0725030899,23.2642707824
-0.1428222656,0.0173339843,-0.9743652343,-16.3511447906,3.6412212848,-221.6335906982,-67.0232467651,73.6168823242,-221.6335906982,8.3377199172,9.0900154113,23.1441593170
-0.1298828125,0.0180664062,-0.9555664062,-1.8167939186,0.2061068773,-215.5877838134,-67.1140899658,73.6271896362,-215.5877838134,7.7389750480,8.8406581878,22.8461551666
-0.1174316406,0.0375976562,-0.9506835937,2.6106870174,-11.3206110000,-200.8549652099,-66.9835586547,73.0611572265,-200.8549652099,7.0362529754,8.8367223739,21.9752464294
-0.1113281250,0.0786132812,-1.0476074218,9.3206110000,-10.9618320465,-180.3129730224,-66.5175247192,72.5130691528,-180.3129730224,6.0491147041,9.2020483016,21.1195945739
-0.0908203125,0.0734863281,-1.0231933593,23.0534343719,-6.4045801162,-145.7175598144,-65.3648529052,72.1928405761,-145.7175598144,5.0594100952,10.2294645309,20.4845676422
-0.0598144531,0.2097167968,-1.0749511718,33.2442741394,-13.2671756744,-55.9083976745,-63.7026405334,71.5294799804,-55.9083976745,3.1260592937,11.8743000030,19.4873065948
-0.0368652343,0.1281738281,-1.0722656250,39.2977104187,-11.2977094650,11.0152673721,-61.7377548217,70.9645919799,11.0152673721,1.9551850318,13.6986541748,18.5830764770
-0.0471191406,0.0366210937,-1.0388183593,43.8167953491,-17.1679382324,37.6488533020,-59.5469131469,70.1061935424,37.6488533020,2.5954551696,15.6120424270,17.4220943450
-0.0627441406,0.0278320312,-1.1279296875,50.5496177673,-25.2595424652,67.9465637207,-57.0194320678,68.8432159423,67.9465637207,3.1829845905,17.8049602508,15.8995943069
-0.0649414062,0.0219726562,-1.1013183593,49.4961814880,-22.4503822326,76.3587799072,-54.5446243286,67.7206954956,76.3587799072,3.3739812374,19.8969936370,14.5490140914
-0.0686035156,-0.0014648437,-1.1020507812,46.8473281860,-32.5267181396,77.7786254882,-52.2022590637,66.0943603515,77.7786254882,3.5621070861,21.7930545806,12.7354669570
-0.0725097656,-0.0021972656,-1.1679687500,46.5267181396,-32.2290077209,77.2290039062,-49.8759231567,64.4829101562,77.2290039062,3.5524678230,23.6348514556,10.9725866317
-0.0646972656,-0.0100097656,-1.1005859375,40.0305328369,-31.4274806976,68.3664093017,-47.8743972778,62.9115371704,68.3664093017,3.3640868663,25.1132450103,9.2804698944
-0.0637207031,-0.0119628906,-1.0888671875,36.1450386047,-37.9541969299,61.4885482788,-46.0671463012,61.0138282775,61.4885482788,3.3489379882,26.3695201873,7.3020839691
-0.0583496093,-0.0112304687,-1.0981445312,32.5190849304,-32.2519073486,52.9083976745,-44.4411926269,59.4012336730,52.9083976745,3.0413763523,27.4238624572,5.6365265846
-0.0595703125,-0.0192871093,-1.0510253906,23.3053436279,-28.5572509765,41.6564903259,-43.2759246826,57.9733695983,41.6564903259,3.2434108257,27.9963569641,4.1893587112
-0.0549316406,-0.0014648437,-1.0336914062,20.4732818603,-28.0381679534,34.0610694885,-42.2522621154,56.5714607238,34.0610694885,3.0419044494,28.4379997253,2.7925393581
-0.0534667968,-0.0102539062,-1.0422363281,14.5496187210,-17.6946563720,25.5572509765,-41.5247802734,55.6867294311,25.5572509765,2.9365615844,28.5709133148,1.9283815383
-0.0507812500,0.0656738281,-0.9770507812,8.0839691162,-15.4045801162,37.6183204650,-41.1205825805,54.9165000915,37.6183204650,2.9685279846,28.4724140167,1.1943600177
-0.0527343750,-0.0014648437,-0.9880371093,5.7175574302,-8.8320608139,51.2671737670,-40.8347053527,54.4748954772,51.2671737670,3.0551381111,28.1814308166,0.7988045692
-0.0490722656,-0.0019531250,-1.0109863281,0.0229007625,-0.3740458011,47.4580154418,-40.8335609436,54.4561920166,47.4580154418,2.7788937091,27.6167144775,0.8200780868
-0.0493164062,0.0102539062,-0.9858398437,-5.3816795349,6.0000000000,44.4122123718,-41.1026458740,54.7561912536,44.4122123718,2.8636657714,26.8125820159,1.1549497842
-0.0554199218,0.0041503906,-1.0029296875,-5.5572519302,11.0381679534,47.6946563720,-41.3805084228,55.3080978393,47.6946563720,3.1628084182,26.0087604522,1.7359771728
-0.0549316406,0.0131835937,-1.0251464843,-10.4656486511,21.3893127441,51.0381660461,-41.9037895202,56.3775634765,51.0381660461,3.0669610500,24.9904842376,2.8106732368
-0.0571289062,0.0283203125,-1.0332031250,-11.2824430465,27.1145038604,56.8702278137,-42.4679107666,57.7332878112,56.8702278137,3.1636474132,23.9691905975,4.1463437080
-0.0656738281,0.0178222656,-1.0698242187,-9.9083967208,32.4503822326,64.8396911621,-42.9633293151,59.3558082580,64.8396911621,3.5123500823,23.0233478546,5.7237329483
-0.0646972656,0.0310058593,-1.0961914062,-10.9618320465,40.1984748840,72.7328262329,-43.5114212036,61.3657302856,72.7328262329,3.3763344287,22.0580978393,7.6465106010
-0.0712890625,0.0314941406,-1.0986328125,-6.6870226860,44.7633590698,82.9694671630,-43.8457717895,63.6038970947,82.9694671630,3.7111341953,21.3220443725,9.7612075805
-0.0744628906,0.0195312500,-1.1372070312,-3.3816792964,48.5801544189,91.7404556274,-44.0148544311,66.0329055786,91.7404556274,3.7457573413,20.7495365142,12.0213260650
-0.0769042968,-0.0041503906,-1.1379394531,0.7557251930,52.0228996276,94.6564865112,-43.9770698547,68.6340484619,94.6564865112,3.8662624359,20.3674068450,14.4073467254
-0.0661621093,-0.0815429687,-1.1345214843,4.3129773139,51.5496177673,60.1755714416,-43.7614212036,71.2115325927,60.1755714416,3.3289811611,20.0893135070,16.7117099761
-0.0637207031,-0.0439453125,-1.1447753906,6.0000000000,53.7938919067,28.7633590698,-43.4614219665,73.9012298583,28.7633590698,3.1835811138,19.9376277923,19.0770492553
-0.0617675781,-0.0671386718,-1.1149902343,3.2061069011,51.8778610229,-7.0000000000,-43.3011169433,76.4951248168,-7.0000000000,3.1650762557,19.6271629333,21.3008251190
-0.0607910156,-0.0419921875,-1.0981445312,1.8015266418,46.2977104187,-36.4274826049,-43.2110404968,78.8100128173,-36.4274826049,3.1662328243,19.2791652679,23.2067222595
-0.0622558593,-0.0310058593,-1.0874023437,-2.2824428081,45.7709922790,-53.3053436279,-43.3251609802,81.0985641479,-53.3053436279,3.2753875255,18.7491302490,25.0508747100
-0.0666503906,-0.0358886718,-1.0246582031,-6.4961833953,40.0381660461,-77.7480926513,-43.6499710083,83.1004714965,-77.7480926513,3.7193710803,18.0157985687,26.5861148834
-0.0710449218,-0.0463867187,-1.0139160156,-8.2824430465,30.8702297210,-102.2519073486,-44.0640945434,84.6439819335,-102.2519073486,4.0039801597,17.1973819732,27.6471157073
-0.0771484375,-0.0332031250,-0.9853515625,-12.7175569534,26.7480907440,-121.3435134887,-44.6999740600,85.9813842773,-121.3435134887,4.4743304252,16.1917934417,28.4943180084
-0.0817871093,-0.0104980468,-0.9670410156,-12.1755723953,18.0610694885,-135.3816833496,-45.3087539672,86.8844375610,-135.3816833496,4.8339796066,15.2589597702,28.9061050415
-0.0866699218,-0.0019531250,-0.9497070312,-10.3893127441,7.9236640930,-145.0763397216,-45.8282203674,87.2806243896,-145.0763397216,5.2143373489,14.4423580169,28.8205299377
-0.0859375000,0.0124511718,-0.9609375000,-8.0763359069,1.9770992279,-144.8091583251,-46.2320365905,87.3794784545,-144.8091583251,5.1099910736,13.7725582122,28.4431972503
-0.0405273437,0.2746582031,-0.8947753906,-3.5190839767,-6.9541983604,-86.4656524658,-46.4079895019,87.0317687988,-86.4656524658,2.4793200492,13.6656284332,27.5831661224
-0.0625000000,0.0834960937,-1.0270996093,7.6717557907,-18.6641216278,25.7175579071,-46.0244026184,86.0985641479,25.7175579071,3.4707884788,13.8610124588,26.1863765716
-0.0546875000,0.0388183593,-0.9987792968,15.4503812789,-19.0992374420,57.1145019531,-45.2518844604,85.1436004638,57.1145019531,3.1317033767,14.3853092193,24.7894210815
-0.0612792968,-0.0122070312,-1.0256347656,19.9389305114,-27.9160308837,62.8015251159,-44.2549362182,83.7478027343,62.8015251159,3.4189834594,15.0609970092,22.9941272735
-0.0512695312,-0.0844726562,-1.0273437500,15.5038166046,-37.0152664184,28.5190830230,-43.4797439575,81.8970413208,28.5190830230,2.8473792076,15.4255695343,20.7774448394
-0.0568847656,-0.1347656250,-1.0637207031,22.7557258605,-35.7328262329,-22.4580154418,-42.3419570922,80.1103973388,-22.4580154418,3.0368707180,16.0878849029,18.6717243194
-0.0678710937,-0.0827636718,-1.0871582031,23.5725193023,-39.3893127441,-85.7709960937,-41.1633300781,78.1409301757,-85.7709960937,3.5620491504,16.8342800140,16.4394550323
-0.0666503906,0.1728515625,-1.1242675781,24.5877857208,-41.5343513488,-79.6564865112,-39.9339408874,76.0642089843,-79.6564865112,3.3534066677,17.8769054412,14.1425514221
-0.0563964843,0.1096191406,-1.1486816406,36.2061080932,-42.7557258605,-0.9694656372,-38.1236343383,73.9264221191,-0.9694656372,2.7980852127,19.4023609161,11.8206310272
-0.0544433593,0.0476074218,-1.1320800781,33.7786254882,-39.8778610229,33.9847335815,-36.4347038269,71.9325256347,33.9847335815,2.7508876323,20.7175712585,9.6852216720
-0.0546875000,-0.0004882812,-1.0947265625,35.3893127441,-43.9923667907,37.0152664184,-34.6652374267,69.7329101562,37.0152664184,2.8598556518,22.0367870330,7.3930883407
-0.0529785156,-0.0732421875,-1.1184082031,29.4961833953,-42.9465637207,10.5267171859,-33.1904296875,67.5855789184,10.5267171859,2.7062609195,22.9665126800,5.1949701309
-0.0573730468,-0.0314941406,-1.1142578125,25.2595424652,-37.3282432556,-23.0610694885,-31.9274520874,65.7191696166,-23.0610694885,2.9463775634,23.7125644683,3.3209145069
-0.0490722656,0.0507812500,-1.0793457031,28.6946563720,-33.6412200927,-4.8778624534,-30.4927196502,64.0371093750,-4.8778624534,2.6002779006,24.6981697082,1.6580819129
-0.0522460937,0.0249023437,-1.0756835937,21.4885501861,-31.5648860931,4.3129773139,-29.4182929992,62.4588661193,4.3129773139,2.7799346446,25.2836380004,0.1338394999
-0.0534667968,0.0185546875,-1.0500488281,19.3664131164,-24.9083976745,13.1908397674,-28.4499721527,61.2134475708,13.1908397674,2.9144374847,25.7471408843,-1.0310600996
-0.0517578125,-0.0192871093,-1.0224609375,12.7251911163,-20.2442741394,12.4045801162,-27.8137130737,60.2012329101,12.4045801162,2.8973712921,25.8341464996,-1.9444610595
-0.0527343750,-0.0004882812,-1.0119628906,6.6564884185,-11.5572519302,4.5190839767,-27.4808883666,59.6233711242,4.5190839767,2.9830403327,25.6430816650,-2.4122161865
-0.0478515625,-0.0046386718,-0.9863281250,4.4503817558,-7.3053436279,-1.6564885139,-27.2583694458,59.2581024169,-1.6564885139,2.7774877548,25.3429069519,-2.6663839817
-0.0485839843,0.0004882812,-0.9931640625,-4.0534353256,-0.8702289581,-6.5572519302,-27.4610404968,59.2145919799,-6.5572519302,2.8005843162,24.6379947662,-2.5996859073
-0.0485839843,0.0319824218,-1.0002441406,-6.3511452674,7.1603055000,0.5954198360,-27.7785968780,59.5726089477,0.5954198360,2.7793741226,23.8706150054,-2.1412496566
-0.0476074218,0.0039062500,-0.9982910156,-10.9007635116,12.1145038604,2.6564886569,-28.3236351013,60.1783332824,2.6564886569,2.7302846908,22.8635444641,-1.4502081871
-0.0520019531,-0.0061035156,-1.0290527343,-17.7938938140,19.0381679534,-5.0305342674,-29.2133293151,61.1302413940,-5.0305342674,2.8928623199,21.5275859832,-0.4304765701
-0.0529785156,0.0156250000,-1.0939941406,-29.5419845581,34.3053436279,-7.4580154418,-30.6904277801,62.8455085754,-7.4580154418,2.7721967697,19.6658248901,1.3145387172
-0.0507812500,0.0009765625,-1.1105957031,-37.5877876281,38.5572509765,0.9694656372,-32.5698165893,64.7733688354,0.9694656372,2.6179871559,17.4317150115,3.2299129962
-0.0566406250,-0.0327148437,-1.0234375000,-23.4656486511,21.6946563720,1.7404580116,-33.7430992126,65.8581008911,1.7404580116,3.1661043167,15.8967018127,4.2916750907
-0.0441894531,-0.0019531250,-0.9931640625,-18.9007625579,19.2519092559,-4.8091602325,-34.6881370544,66.8206939697,-4.8091602325,2.5476107597,14.6503791809,5.2001376152
-0.0532226562,0.0461425781,-0.9797363281,-14.2061071395,12.1832065582,1.6488549709,-35.3984413146,67.4298553466,1.6488549709,3.1060118675,13.7151231765,5.7552328109
-0.0446777343,-0.0034179687,-0.9689941406,-7.2900762557,3.6183207035,2.9618320465,-35.7629432678,67.6107711791,2.9618320465,2.6398696899,13.0795688629,5.8702230453
-0.0478515625,-0.0034179687,-0.9643554687,-2.4045801162,-0.9847328186,2.2748091220,-35.8831710815,67.5615310668,2.2748091220,2.8406831741,12.6960964202,5.7613801956
-0.0480957031,0.0192871093,-0.9558105468,3.4198472499,-7.2213740348,4.1145038604,-35.7121772766,67.2004623413,4.1145038604,2.8800678253,12.6328382492,5.3499069213
-0.0490722656,-0.0051269531,-0.9790039062,9.4351148605,-15.6412210464,1.6106870174,-35.2404212951,66.4184036254,1.6106870174,2.8694923400,12.8365087509,4.5338788032
-0.0468750000,0.0007324219,-0.9963378906,13.1755723953,-19.1221370697,-2.0610687732,-34.5816421508,65.4622955322,-2.0610687732,2.6936242580,13.2262229919,3.5600891113
-0.0527343750,0.0156250000,-1.0122070312,18.0534343719,-24.1603050231,-2.8854961395,-33.6789703369,64.2542800903,-2.8854961395,2.9819677352,13.8639812469,2.3646717071
-0.0524902343,-0.0004882812,-1.0629882812,22.8244266510,-30.8625946044,2.9847328186,-32.5377502441,62.7111511230,2.9847328186,2.8269622802,14.7045726776,0.8616503715
-0.0544433593,0.0168457031,-1.0866699218,25.7709922790,-32.3511466979,0.3511450290,-31.2492008209,61.0935935974,0.3511450290,2.8678396224,15.6909999847,-0.6834321498
-0.0534667968,0.0039062500,-1.0827636718,29.1145038604,-37.5801544189,0.7709923267,-29.7934761047,59.2145843505,0.7709923267,2.8269472122,16.8079204559,-2.4546520709
-0.0546875000,0.0200195312,-1.1108398437,31.3358783721,-41.0687026977,7.5267176628,-28.2266826629,57.1611480712,7.5267176628,2.8179831504,18.0278434753,-4.3615655899
-0.0551757812,0.0073242187,-1.1240234375,32.0381660461,-40.3893127441,7.5954198837,-26.6247749328,55.1416816711,7.5954198837,2.8102056503,19.2446136474,-6.1972060203
-0.0585937500,-0.0007324219,-1.1342773437,32.5038185119,-42.4885482788,10.7404584884,-24.9995841979,53.0172538757,10.7404584884,2.9571187973,20.4516696929,-8.0960588455
-0.0585937500,-0.0021972656,-1.1313476562,31.1603050231,-42.6106872558,2.0992367267,-23.4415683746,50.8867187500,2.0992367267,2.9647577285,21.5672702789,-9.9627666473
-0.0600585937,0.0021972656,-1.1164550781,29.4732818603,-39.0610694885,-6.2366414070,-21.9679050445,48.9336662292,-6.2366414070,3.0791957378,22.5823688507,-11.6159200668
-0.0544433593,0.0239257812,-1.0998535156,26.7404575347,-37.4732818603,-7.7175574302,-20.6308822631,47.0600013732,-7.7175574302,2.8331907272,23.4658966064,-13.1631288528
-0.0544433593,0.0202636718,-1.0844726562,25.8091602325,-33.1526718139,3.0763359069,-19.3404235839,45.4023666381,3.0763359069,2.8734844207,24.2826118469,-14.4668779373
-0.0537109375,0.0249023437,-1.0541992187,21.1603050231,-28.9541988372,13.0763359069,-18.2824077606,43.9546585083,13.0763359069,2.9158582687,24.8608455657,-15.5379791259
-0.0527343750,-0.0085449218,-1.0415039062,16.9312973022,-24.3587779998,11.3206110000,-17.4358425140,42.7367210388,11.3206110000,2.8984794616,25.1838741302,-16.3628311157
-0.0537109375,-0.0026855468,-1.0244140625,12.9618320465,-19.2061061859,5.9007635116,-16.7877502441,41.7764167785,5.9007635116,3.0013103485,25.3123264312,-16.9166488647
-0.0485839843,0.0070800781,-1.0046386718,6.6870226860,-12.1145038604,5.7786259651,-16.4533996582,41.1706924438,5.7786259651,2.7685787677,25.1418094635,-17.1165542602
-0.0495605468,0.0017089843,-0.9963378906,3.0381679534,-6.8473281860,4.2442746162,-16.3014907836,40.8283271789,4.2442746162,2.8476958274,24.7898063659,-17.0527896881
-0.0488281250,-0.0080566406,-0.9931640625,-1.5038168430,0.5496182918,2.4427480697,-16.3766822814,40.8558082580,2.4427480697,2.8145429611,24.2110385894,-16.6285114288
-0.0446777343,0.0158691406,-0.9904785156,-6.5954198837,6.3664121627,-0.4198473453,-16.7064533233,41.1741294860,-0.4198473453,2.5823717117,23.4219818115,-15.9323396682
-0.0480957031,0.0183105468,-1.0043945312,-11.6717557907,14.3740453720,3.3740458488,-17.2900409698,41.8928298950,3.3740458488,2.7410750389,22.4024906158,-14.8545427322
-0.0495605468,0.0151367187,-1.0139160156,-15.9160308837,18.0992374420,8.4503812789,-18.0858421325,42.7977905273,8.4503812789,2.7980978488,21.1916427612,-13.6146278381
-0.0498046875,-0.0046386718,-1.0480957031,-19.8244266510,24.3129768371,6.7175574302,-19.0770626068,44.0134391784,6.7175574302,2.7205774784,19.7913475036,-12.0965881347
-0.0544433593,-0.0151367187,-1.0585937500,-23.1679382324,29.9694652557,0.6870229244,-20.2354602813,45.5119132995,0.6870229244,2.9438211441,18.2439289093,-10.3272771835
-0.0568847656,-0.0058593750,-1.0817871093,-27.7786254882,34.9083976745,-6.7022900581,-21.6243915557,47.2573318481,-6.7022900581,3.0100288391,16.5116996765,-8.3500204086
-0.0571289062,-0.0012207031,-1.1135253906,-30.7251911163,38.4809150695,-13.0839691162,-23.1606502532,49.1813774108,-13.0839691162,2.9369571685,14.6746768951,-6.2387161254
-0.0566406250,0.0000000000,-1.1164550781,-33.2748107910,39.2366409301,-16.8015270233,-24.8243904113,51.1432113647,-16.8015270233,2.9042718887,12.7507181167,-4.1332612037
-0.0583496093,0.0187988281,-1.1313476562,-35.0305328369,41.1832046508,-11.7480916976,-26.5759162902,53.2023696899,-11.7480916976,2.9520252227,10.7982206344,-1.9735784530
-0.0585937500,0.0378417968,-1.1335449218,-35.3740463256,41.7099227905,-1.3358778953,-28.3446178436,55.2878646850,-1.3358778953,2.9573820114,8.8871173858,0.1688270092
-0.0573730468,0.0100097656,-1.1184082031,-36.2519073486,40.1374053955,4.3358778953,-30.1572132110,57.2947349548,4.3358778953,2.9365159988,6.9432735443,2.1909136772
-0.0603027343,-0.0012207031,-1.1254882812,-33.2061080932,39.1526718139,11.7633590698,-31.8175182342,59.2523689270,11.7633590698,3.0669264793,5.1760673522,4.1269145011
-0.0576171875,0.0268554687,-1.1086425781,-30.8473281860,37.8625946044,13.1679391860,-33.3598861694,61.1455001831,13.1679391860,2.9741676330,3.5887422561,5.9591269493
-0.0546875000,0.0151367187,-1.0695800781,-29.3206100463,33.8854980468,12.9541988372,-34.8259162902,62.8397750854,12.9541988372,2.9266851425,2.0964522361,7.5588674545
-0.0551757812,-0.0051269531,-1.0573730468,-24.4045810699,29.3740463256,15.0076332092,-36.0461463928,64.3084793090,15.0076332092,2.9870610237,0.8531501770,8.9067592620
-0.0495605468,-0.0083007812,-1.0090332031,-20.2061061859,24.4045810699,14.5267171859,-37.0564498901,65.5287094116,14.5267171859,2.8118343353,-0.1634273433,9.9806852340
-0.0498046875,0.0065917968,-1.0073242187,-15.0687026977,18.9923667907,13.8244276046,-37.8098831176,66.4783248901,13.8244276046,2.8304845809,-0.8910358428,10.7683076858
