ax,ay,az,gx,gy,gz
-16140,3196,1524,1262,2915,448
-16592,3236,1516,1538,3866,602
-16864,3344,1692,1543,3997,533
-16668,3288,1632,1428,3421,375
-16236,3220,1544,1161,2262,210
-15884,3128,1500,657,300,-40
-15972,3220,1516,142,-1990,-263
-16480,3320,1480,-243,-3647,-380
-16844,3412,1620,-465,-4457,-353
-16728,3380,1504,-398,-4432,-224
-16276,3164,1604,-255,-3735,-141
-15764,3092,1456,106,-2367,-76
-15612,3080,1452,610,-357,-72
-15852,3220,1528,1114,1897,-159
-16300,3264,1524,1437,3452,-297
-16784,3272,1652,1573,4065,-501
-16860,3288,1560,1427,3842,-686
-16528,3324,1532,1234,3166,-696
-16060,3192,1544,912,1764,-511
-15792,3160,1416,480,-322,-237
-16112,3236,1488,74,-2421,192
-16560,3368,1640,-203,-3717,651
-16832,3356,1616,-276,-4313,988
-16668,3288,1692,-326,-4405,1063
-16260,3212,1560,-217,-3673,875
-15896,3096,1536,147,-2041,447
-15636,3064,1624,582,7,-162
-15732,3132,1548,891,1757,-766
-16276,3252,1516,1108,2971,-1310
-16816,3352,1608,1125,3846,-1746
-16896,3336,1560,1099,3797,-1667
-16456,3216,1532,899,2981,-1269
-15976,3180,1616,540,1266,-655
-15936,3180,1456,207,-701,45
-16248,3228,1572,-62,-2262,808
-16632,3312,1632,-220,-3431,1415
-16784,3360,1544,-322,-4152,1736
-16672,3328,1636,-320,-4157,1727
-16340,3272,1500,-174,-3180,1394
-15756,3172,1536,146,-1498,751
-15612,3136,1580,466,311,-178
-15876,3184,1436,670,1772,-1186
-16500,3364,1668,787,2972,-1978
-16844,3328,1556,877,3747,-2367
-16756,3380,1588,740,3619,-2377
-16320,3268,1492,426,2536,-1845
-16000,3184,1592,228,976,-961
-15964,3224,1496,18,-556,206
-16160,3220,1508,-186,-2068,1345
-16536,3320,1640,-335,-3345,2133
-16868,3388,1612,-433,-4022,2544
-16676,3280,1548,-342,-3655,2389
-16292,3240,1628,-190,-2584,1782
-15652,3092,1476,36,-1241,754
-15592,3104,1532,234,162,-431
-16008,3128,1576,449,1754,-1496
-16468,3260,1608,611,2995,-2353
-16760,3376,1616,448,3211,-2852
-16004,3244,1452,108,1482,-1335
-15832,3164,1472,-136,-173,-63
-16080,3192,1452,-303,-1793,1210
-16580,3304,1524,-417,-2881,2268
-16736,3356,1632,-396,-3366,2879
-16716,3296,1676,-376,-3403,2872
-16264,3184,1568,-266,-2801,2233
-15828,3124,1532,-105,-1507,1130
-15616,3128,1496,143,186,-220
-15780,3156,1508,324,1570,-1542
-16324,3296,1552,344,2481,-2589
-16824,3352,1612,313,3043,-3123
-16876,3368,1620,279,3064,-2998
-16356,3268,1564,142,2433,-2273
-15920,3172,1556,-108,1112,-1170
-15860,3172,1460,-269,-376,93
-16152,3220,1532,-346,-1648,1454
-16532,3228,1472,-409,-2601,2475
-16760,3356,1620,-443,-3262,3010
-16688,3352,1664,-397,-3239,2910
-16260,3176,1588,-281,-2460,2252
-15816,3156,1524,-73,-1124,1139
-15664,3128,1596,76,232,-294
-15832,3156,1484,181,1390,-1693
-16476,3240,1556,230,2426,-2795
-16864,3332,1624,233,2985,-3326
-16776,3284,1448,136,2852,-3225
-16360,3252,1636,-38,2056,-2460
-15948,3176,1560,-213,834,-1201
-15884,3184,1596,-301,-367,339
-16128,3244,1512,-394,-1579,1761
-16536,3256,1552,-464,-2724,2815
-16832,3368,1680,-509,-3228,3237
-16748,3312,1640,-370,-2926,3084
-16204,3224,1560,-276,-2096,2283
-15704,3072,1572,-138,-942,980
-15644,3084,1412,-49,233,-529
-16000,3140,1512,82,1532,-1897
-16524,3308,1624,138,2548,-2909
-16756,3312,1688,80,2888,-3354
-16680,3360,1672,-59,2589,-3162
-16416,3268,1556,-228,1847,-2331
-15992,3128,1428,-321,914,-1024
-15892,3136,1536,-410,-402,513
-16140,3256,1596,-539,-1816,1838
-16700,3296,1544,-608,-2721,2899
-16844,3364,1724,-538,-3007,3331
-16708,3300,1520,-457,-2661,3148
-16096,3152,1576,-371,-1950,2244
-15720,3172,1572,-232,-961,880
-15736,3152,1540,-103,408,-636
-16136,3196,1480,23,1767,-2082
-16576,3260,1608,54,2614,-3060
-16800,3336,1724,-48,2809,-3441
-16684,3352,1656,-185,2510,-3151
-16348,3220,1632,-303,1869,-2181
-15972,3216,1572,-402,724,-761
-15892,3112,1440,-549,-757,716
-16288,3196,1548,-640,-1994,2045
-16724,3320,1532,-624,-2696,3028
-16816,3332,1604,-595,-2924,3329
-16564,3268,1644,-522,-2652,2915
-16044,3192,1572,-455,-1928,1992
-15792,3076,1404,-336,-724,659
-15768,3092,1556,-172,700,-800
-16040,3192,1528,-97,1829,-2074
-16576,3320,1648,-82,2550,-2991
-16760,3376,1608,-162,2845,-3315
-16648,3332,1616,-269,2623,-2892
-16152,3196,1560,-423,1838,-1990
-15912,3180,1568,-524,500,-654
-15972,3128,1548,-673,-908,812
-16320,3208,1476,-747,-2002,2120
-16720,3308,1500,-786,-2735,2990
-16812,3368,1592,-801,-3072,3247
-16528,3312,1568,-732,-2767,2811
-16048,3256,1540,-562,-1842,1885
-15692,3120,1536,-412,-457,548
-15708,3096,1572,-263,854,-930
-16104,3276,1524,-194,1979,-2180
-16608,3304,1712,-156,2849,-2986
-16848,3420,1616,-203,3162,-3139
-16588,3332,1620,-353,2797,-2688
-16176,3208,1452,-486,1733,-1645
-15872,3248,1500,-725,365,-369
-16048,3176,1560,-831,-952,1011
-16344,3176,1536,-969,-2125,2136
-16620,3316,1636,-1028,-3049,2789
-16816,3372,1624,-1050,-3341,2908
-16504,3272,1636,-994,-2821,2492
-16000,3180,1528,-808,-1664,1555
-15692,3076,1532,-649,-329,379
-15728,3104,1536,-476,1057,-905
-16232,3224,1580,-340,2374,-1981
-16644,3304,1620,-267,3279,-2606
-16768,3312,1616,-319,3497,-2717
-16484,3288,1684,-511,2968,-2276
-16152,3196,1576,-710,1826,-1403
-15952,3204,1528,-863,474,-259
-15992,3116,1540,-1099,-1182,975
-16356,3228,1500,-1295,-2569,1958
-16716,3284,1496,-1447,-3498,2444
-16732,3368,1596,-1435,-3540,2504
-16428,3252,1532,-1362,-2837,2033
-15840,3132,1508,-1215,-1696,1216
-15664,3048,1408,-978,-126,118
-15784,3148,1476,-720,1549,-863
-16244,3320,1548,-491,3012,-1583
-16656,3352,1568,-413,3814,-1956
-16776,3372,1612,-482,3889,-1925
-16512,3272,1500,-656,3179,-1443
-16148,3248,1488,-901,1944,-752
-15936,3160,1524,-1195,262,86
-16128,3160,1544,-1503,-1574,817
-16520,3264,1556,-1803,-3143,1388
-16816,3336,1600,-1997,-3891,1576
-16776,3288,1520,-1991,-3734,1471
-16336,3200,1608,-1880,-2841,1062
-15728,3120,1556,-1574,-1433,531
-15648,3100,1548,-1219,401,4
-15932,3164,1528,-819,2293,-402
-16360,3308,1552,-545,3744,-696
-16704,3312,1596,-438,4363,-782
-16736,3392,1644,-554,4115,-681
-16420,3284,1484,-778,3177,-410
-16116,3124,1512,-1126,1655,-140
-15836,3112,1432,-1519,-289,125
-16200,3236,1476,-1922,-2262,292
-16644,3352,1624,-2291,-3601,362
-16864,3408,1612,-2403,-4070,302
-16596,3308,1596,-2404,-3673,186
-15980,3180,1520,-2109,-2492,131
-15660,3040,1404,-1719,-885,95
-15684,3120,1432,-1248,1090,198
-16112,3148,1504,-818,2920,348
-16496,3320,1528,-512,4092,555
-16808,3356,1592,-417,4385,713
-16716,3324,1572,-525,3875,695
-16340,3216,1432,-795,2674,604
-15932,3152,1464,-1244,988,312
-15992,3124,1500,-1707,-971,-119
-16376,3236,1528,-2152,-2616,-661
-16764,3296,1508,-2506,-3576,-1021
-16732,3352,1568,-2619,-3757,-1243
-16436,3312,1516,-2512,-3138,-1207
-15848,3172,1444,-2194,-1901,-839
-15620,3012,1608,-1724,-188,-82
-15816,3108,1684,-1209,1580,742
-16216,3172,1572,-731,3012,1538
-16656,3280,1644,-437,3776,2092
-16764,3304,1544,-344,3726,2318
-16564,3268,1540,-465,3052,1967
-16120,3132,1584,-755,1856,1224
-15868,3220,1516,-1182,336,205
-16076,3240,1476,-1695,-1264,-959
-16436,3288,1644,-2110,-2460,-1927
-16800,3376,1524,-2355,-3039,-2499
-16692,3356,1556,-2439,-2914,-2596
-16292,3260,1628,-2275,-2264,-2084
-15840,3168,1364,-1940,-1131,-1086
-15636,3092,1540,-1498,250,223
-15920,3188,1548,-961,1634,1653
-16412,3308,1576,-553,2542,2710
-16812,3336,1612,-292,2883,3260
-16736,3364,1596,-238,2670,3181
-16384,3348,1624,-391,2043,2456
-16056,3168,1540,-658,1067,1220
-15816,3192,1416,-1154,-185,-355
-16128,3236,1468,-1533,-1309,-1826
-16516,3316,1548,-1873,-2010,-2907
-16820,3500,1660,-2087,-2204,-3383
-16600,3284,1556,-2059,-1923,-3181
-16144,3272,1604,-1845,-1291,-2323
-15744,3112,1576,-1498,-443,-924
-15792,3160,1424,-1018,532,696
-16052,3092,1524,-637,1352,2277
-16420,3324,1512,-282,1795,3381
-16800,3332,1580,-109,1878,3852
-16612,3364,1624,-97,1640,3480
-16148,3260,1604,-223,1139,2419
-15836,3200,1448,-523,411,813
-15888,3160,1560,-872,-453,-964
-16272,3236,1552,-1247,-1135,-2553
-16624,3372,1648,-1516,-1418,-3582
-16704,3388,1580,-1597,-1491,-3938
-16548,3336,1496,-1574,-1182,-3472
-16048,3136,1504,-1355,-746,-2200
-15792,3096,1420,-998,-118,-553
-15848,3172,1524,-560,547,1317
-16264,3196,1564,-170,1005,2899
-16652,3324,1548,96,1239,3873
-16760,3312,1660,196,1177,4063
-16200,3292,1488,83,703,2254
-16020,3224,1544,-589,-524,-1510
-16332,3320,1620,-880,-995,-3059
-16740,3400,1584,-1087,-1227,-3929
-16692,3340,1584,-1129,-1186,-3955
-16348,3284,1540,-1044,-985,-3207
-15924,3184,1540,-854,-583,-1837
-15748,3124,1468,-427,-22,-40
-15896,3112,1556,-71,520,1782
-16328,3220,1568,290,870,3196
-16704,3324,1688,550,1048,3937
-16748,3320,1628,634,984,3851
-16372,3356,1532,615,757,2968
-15964,3220,1540,436,332,1420
-15764,3064,1476,96,-262,-403
-16040,3236,1488,-230,-859,-2108
-16620,3352,1588,-526,-1327,-3420
-16804,3392,1628,-704,-1476,-3982
-16652,3336,1548,-654,-1391,-3715
-16212,3264,1664,-487,-1088,-2809
-15800,3140,1476,-231,-584,-1305
-15804,3124,1528,201,83,445
-16032,3256,1592,554,780,2098
-16384,3280,1568,920,1177,3302
-16708,3400,1640,1126,1392,3815
-16604,3324,1632,1183,1341,3547
-16308,3292,1492,1096,1046,2572
-15928,3156,1492,861,302,1057
-15924,3236,1556,488,-552,-646
-16124,3208,1528,97,-1301,-2142
-16524,3320,1636,-228,-1904,-3256
-16736,3352,1528,-404,-2226,-3680
-16532,3284,1624,-446,-2157,-3361
-16048,3228,1644,-276,-1653,-2400
-15792,3104,1624,118,-715,-961
-15748,3096,1516,550,321,584
-16060,3144,1656,953,1236,2022
-16412,3288,1584,1273,1878,2904
-16720,3384,1664,1480,2185,3220
-16564,3316,1664,1525,2057,2874
-16168,3228,1564,1319,1366,1916
-15960,3228,1560,956,252,602
-15948,3208,1504,567,-902,-802
-16228,3304,1540,171,-1988,-1989
-16576,3468,1584,-202,-2833,-2790
-16852,3376,1500,-402,-3226,-3069
-16100,6548,980,-8756,-140,1498
-14684,3992,1388,-22132,4099,-8967
-17936,4224,-2320,8944,-4717,-4415
-15492,2648,1036,16015,2024,-7931
-14712,2908,-740,16693,4116,-949
-16392,4080,-2336,9321,-1532,3744
-16436,2560,-1820,4462,-3052,1075
-16736,2460,684,793,-6822,-1321
-15476,168,2992,782,-4292,2582
-17372,736,3516,2420,3399,-4769
-17776,-2640,1684,1509,2034,4319
-21172,1040,412,-13894,-7876,21505
-17412,12224,2892,-15028,2691,21420
-8040,12692,9700,-4084,475,17567
-5076,9712,10216,-3328,-7274,12573
-3648,11100,8972,1910,-2609,12462
4880,10124,11240,51,-481,10894
8180,7092,12016,-49,-1852,6913
8544,6956,11760,862,-2847,-635
10428,6176,10644,132,-8727,7469
10680,6192,8624,4524,-3258,-4293
13348,9744,6664,-3392,-1554,-880
10216,8012,6752,-851,-1099,-1544
9920,9872,7232,828,-1788,-1503
11440,9676,6016,-658,-291,-391
11276,9424,5900,661,607,-47
11296,10148,5764,817,-861,-1147
8816,11136,6700,4843,4685,-5298
11056,12040,4816,1154,-656,319
11016,9908,2472,2068,-488,1777
13472,9180,2472,-6586,1297,837
13100,8552,4144,-6168,-1690,2183
13320,10020,4928,654,-1176,-1793
11660,9816,4276,-992,-581,732
