ax,ay,az,gx,gy,gz
-15064,2876,-4200,100,2554,-1636
-17468,3292,-4704,1228,6230,-3120
-15852,3052,-4288,-719,-266,-1344
-15984,3032,-4400,1149,6983,-2712
-16376,3184,-4360,-1221,-1385,-652
-14776,2756,-4040,283,4457,-1775
-16916,3288,-4504,-1130,-146,-163
-14288,2632,-3832,-1335,-1116,-201
-16600,3264,-4296,-819,1850,190
-15468,2912,-4248,-2667,-5610,1110
-15712,2964,-4232,-1079,1298,728
-17176,3292,-4572,-2907,-6056,1724
-15116,2852,-4100,-1900,-2062,1229
-17808,3316,-4740,-2370,-3426,1715
-15220,2820,-4204,-2724,-5640,1422
-17004,3208,-4508,-1547,-145,1297
-15784,2992,-4336,-2898,-6870,996
-15212,2820,-4120,-1123,1408,870
-16492,3224,-4432,-2052,-4016,37
-15800,3044,-4236,-1838,-2555,136
-14804,2728,-4004,-377,2772,-1443
-17368,3384,-4660,348,6099,-1564
-15764,2892,-4360,-843,896,-1297
-16584,3232,-4528,693,7948,-1721
-16692,3280,-4420,-1100,212,-1103
-15364,2928,-4256,191,6330,-1310
-17104,3280,-4544,-1038,1163,-833
-14508,2752,-4016,-1016,1799,-651
-16652,3144,-4400,-786,2731,-579
-15008,2832,-4144,-2180,-3251,-91
-15760,2992,-4324,-984,2584,-78
-16332,3112,-4436,-2709,-5515,58
-15136,2804,-4020,-1694,-333,449
-17544,3388,-4708,-2460,-4713,-78
-15072,2808,-4300,-2368,-3368,583
-17592,3400,-4752,-1984,-2685,-347
-15732,2948,-4352,-3213,-6901,948
-16476,3172,-4396,-1309,-147,-777
-16344,3076,-4368,-3043,-6344,792
-14672,2668,-4008,-1319,-248,-881
-16712,3192,-4408,-1886,-1424,308
-14376,2680,-3968,-1928,-2607,-656
-15664,2980,-4124,-657,4003,-98
-15756,3032,-4332,-1785,-1924,-529
-14612,2744,-3952,-502,4694,-138
-17076,3264,-4536,-764,2949,-509
-15104,2820,-4120,-1089,2079,35
-16780,3104,-4612,173,7429,-392
-16616,3136,-4472,-1334,860,18
-16556,3068,-4504,371,7823,-547
-16888,3236,-4544,-1357,765,313
-15092,2732,-4120,-299,5284,-18
-17148,3280,-4564,-750,2773,-316
-14824,2772,-3964,-1591,-255,513
-15920,3044,-4280,-273,4012,-931
-15972,3036,-4280,-2273,-3337,542
-14764,2760,-3996,-930,785,-1180
-17008,3256,-4572,-1865,-2117,-24
-15028,2852,-4060,-2125,-4792,-1092
-16748,3196,-4472,-1258,-283,-670
-16528,3124,-4440,-2648,-7415,-1170
-15724,2912,-4232,-1370,-1279,-940
-17428,3288,-4696,-2157,-5363,-1380
-15112,2880,-4204,-2044,-4304,-845
-16996,3252,-4496,-1337,-1669,-1463
-15152,2932,-4252,-2324,-5437,-539
-15468,2852,-4084,-708,1652,-954
-16220,3040,-4304,-1897,-3329,-546
-14244,2688,-3840,-1108,1145,126
-16484,3128,-4356,-651,2305,-583
-14964,2820,-4000,-1748,-582,1195
-15776,3000,-4276,63,6132,-260
-16728,3152,-4416,-1496,847,1689
-15216,2892,-4216,-237,5174,418
-17608,3352,-4796,-526,4733,1605
-15612,2936,-4288,-979,1911,1037
-16656,3228,-4580,155,7126,1293
-16524,3136,-4364,-1249,215,1097
-15144,2840,-4232,-113,5072,851
-16920,3212,-4500,-740,1605,630
-14640,2808,-3928,-987,205,372
-14704,2744,-3992,-1352,-2303,-153
-15476,2884,-4100,-649,-975,-1685
-17424,3408,-4704,-1364,-4622,-1987
-15360,2940,-4200,-1458,-4675,-1506
-17180,3292,-4492,-546,-1699,-2548
-15972,3016,-4340,-1947,-6644,-1122
-15768,2972,-4372,-222,-146,-2397
-16552,3208,-4416,-1585,-4580,-686
-14456,2716,-3992,-648,-1347,-1565
-16400,3116,-4360,-626,486,-199
-14888,2752,-3948,-1249,-2731,-378
-15308,2916,-4180,-28,4091,477
-16188,3072,-4452,-1069,-709,620
-14812,2776,-4104,-325,3594,1349
-17088,3256,-4460,-304,3107,1262
-15384,2896,-4180,-761,1997,2148
-16892,3196,-4444,441,6524,1581
-16372,3116,-4360,-960,720,2334
-15952,2928,-4248,554,6398,1571
-17056,3272,-4524,-494,1184,1779
-14936,2776,-3960,-65,2740,1530
-16692,3240,-4544,340,3129,524
-15240,2772,-4184,-848,-1757,1174
-15428,2944,-4196,628,2887,-668
-16332,3100,-4384,-931,-3132,309
-14780,2772,-4056,-36,-1154,-1502
-16892,3212,-4516,-296,-1476,-863
-15548,2876,-4212,-856,-5591,-1857
-16476,3184,-4488,143,-531,-1685
-16800,3160,-4612,-1016,-6749,-2081
-15528,2964,-4260,-118,-2256,-1836
-17332,3276,-4684,-386,-3924,-2077
-15268,2920,-4144,-727,-4819,-1447
-16304,3100,-4424,271,-297,-1626
-15784,2984,-4256,-923,-5135,-871
-14840,2800,-4040,359,1097,-564
-16340,3136,-4340,-206,-1431,-352
-14440,2696,-3892,-281,-187,874
-16136,3056,-4500,741,3556,64
-15688,2972,-4292,-671,-674,1959
-15492,2960,-4200,1015,5361,713
-17076,3264,-4544,-166,1845,2446
-15280,2852,-4308,500,3620,1400
-17332,3360,-4692,727,5194,2265
-15868,2956,-4280,28,1054,1747
-16452,3176,-4416,1167,6132,1833
-16356,3100,-4352,9,-81,1403
-15044,2900,-4160,897,3741,1141
-16564,3124,-4416,485,993,712
-14796,2748,-4024,105,-1270,440
-15980,2940,-4364,898,1929,-82
-15904,3028,-4396,-372,-4442,-448
-15116,2796,-4132,531,-397,-600
-16968,3248,-4536,-20,-3855,-1389
-15352,2912,-4192,-360,-4635,-688
-17028,3276,-4476,581,-2013,-1976
-16292,3108,-4568,-856,-6972,-549
-16004,3064,-4384,710,-1620,-2011
-16980,3292,-4560,-551,-5572,-431
-15032,2796,-4052,239,-3079,-1400
-16572,3200,-4592,325,-1455,-367
-14784,2772,-4032,-132,-3823,-530
-15560,2976,-4124,946,1924,42
-15760,2944,-4272,-7,-2418,402
-14648,2748,-3944,992,2511,461
-16528,3168,-4528,842,2128,903
-15132,2868,-4060,585,1044,936
-16420,3116,-4484,1595,5933,1179
-16528,3144,-4436,604,938,1147
-15776,2840,-4296,1670,6082,1347
-17288,3316,-4580,1146,2813,873
-15372,2924,-4132,1071,3126,1492
-16844,3220,-4472,1825,4780,323
-15712,3016,-4136,478,-201,1448
-15392,2920,-4096,1791,4028,-120
-16348,3148,-4328,437,-1066,993
-14688,2732,-3960,911,-304,-181
-16500,3164,-4464,717,-547,397
-15312,2832,-4068,-32,-4605,-91
-16192,3104,-4300,870,-564,-137
-16516,3148,-4496,-393,-6439,-6
-15708,3008,-4336,522,-2604,-246
-17292,3336,-4700,-77,-4965,67
-15484,2912,-4168,-101,-5494,-45
-16848,3164,-4456,569,-2075,137
-15984,2940,-4300,-359,-6397,160
-15400,2884,-4140,859,-633,328
-16320,3072,-4336,299,-3666,90
-14508,2724,-3880,650,-1350,700
-16064,3048,-4324,1427,1217,-225
-15176,2892,-4156,497,-1735,931
-15388,2920,-4168,2111,4058,-421
-16524,3168,-4512,1094,789,684
-15504,2868,-4232,2400,5305,-679
-17112,3320,-4632,1541,2761,511
-15544,2912,-4220,1965,3252,-597
-17056,3324,-4724,2295,5606,57
-16076,2984,-4284,1403,912,-401
-15824,3032,-4292,2346,5423,-250
-16632,3180,-4480,1342,729,-91
-14980,2780,-4056,1500,1561,-123
-16300,3060,-4312,1524,2026,166
-15316,2900,-4104,497,-2782,277
-15348,2968,-4204,1254,1157,613
-16464,3168,-4488,227,-3737,549
-15100,2808,-4140,188,-2823,1368
-16892,3204,-4560,531,-2315,724
-15932,3016,-4328,-634,-6162,2062
-16744,3180,-4460,574,-1976,964
-16520,3128,-4476,-759,-6670,2335
-15780,2980,-4204,570,-2020,973
-16824,3160,-4516,-319,-4615,2125
-14944,2764,-4020,441,-2933,875
-16324,3108,-4248,730,-844,1406
-15000,2800,-4108,390,-3373,545
-15308,2924,-4140,1605,2214,382
-15872,3024,-4216,892,-1560,-156
-14844,2820,-4112,1918,2656,-542
-16660,3128,-4432,1844,2041,-1050
-15368,2796,-4112,1799,1603,-1210
-16716,3128,-4516,2650,5018,-1783
-16228,3160,-4544,1594,819,-1561
-16212,3072,-4344,2653,5515,-2045
-16912,3280,-4516,1546,1059,-1621
-15428,2932,-4296,2106,3921,-1717
-16772,3300,-4476,1368,1342,-1121
-15024,2868,-4068,969,356,-628
-16172,3028,-4304,1276,2012,-480
-15456,2900,-4212,-102,-2818,792
-15444,2916,-4188,742,868,495
-16416,3096,-4416,-583,-3559,1988
-15220,2856,-4080,-150,-2169,1551
-17020,3216,-4528,-524,-2428,2758
-15812,2940,-4300,-971,-4950,2403
-16816,3140,-4396,-290,-1162,3003
-16316,3076,-4528,-1192,-5723,2575
-15748,2908,-4244,-239,-870,2767
-16596,3096,-4360,-668,-3942,2000
-14936,2836,-4008,-261,-1677,2096
-16248,3044,-4304,212,-968,766
-14776,2768,-4028,-59,-1740,961
-15728,2968,-4248,1221,2141,-802
-15532,2924,-4232,315,-1286,-351
-15348,2892,-4240,1750,3501,-2128
-16640,3152,-4500,1002,801,-1599
-15372,2872,-4240,1666,2606,-2907
-17140,3272,-4632,1601,3447,-2467
-15848,2972,-4300,1177,980,-3005
-16572,3136,-4512,1782,4719,-2670
-16352,3116,-4428,670,-57,-2536
-15536,3000,-4168,1255,3696,-2016
-16492,3180,-4376,343,277,-1581
-14932,2784,-4096,145,585,-742
-16116,3036,-4248,186,1250,-335
-15312,2944,-4144,-929,-2669,699
-15940,3028,-4304,-315,832,1092
-16192,3052,-4408,-1623,-4004,2095
-15636,2864,-4156,-981,-741,2371
-17036,3292,-4612,-1649,-3385,2762
-15676,2904,-4292,-1677,-3092,3109
-17040,3256,-4584,-1253,-1642,2692
-15852,2912,-4272,-2013,-4456,3180
-16144,3076,-4332,-808,-183,2025
-16072,3032,-4344,-1673,-3829,2382
-14956,2860,-4076,-549,14,977
-16152,3076,-4364,-784,-905,1010
-14720,2784,-4052,-443,-851,-358
-15824,3024,-4324,276,2406,-606
-15540,2944,-4180,-150,-863,-1634
-15608,2952,-4244,880,3923,-1856
-16480,3156,-4372,340,462,-2821
-15636,2952,-4204,930,3731,-2652
-17140,3244,-4668,791,2525,-3421
-15832,2984,-4284,372,2064,-2540
-16772,3244,-4528,926,4084,-3343
-15928,3032,-4388,-326,250,-1868
-15720,2920,-4344,537,3758,-2463
-16248,3152,-4336,-824,-269,-927
-14988,2792,-4112,-523,1062,-989
-16248,3136,-4332,-1007,339,172
-15216,2936,-4048,-1702,-2329,635
-16040,3040,-4352,-1271,479,1207
-16180,3068,-4424,-2437,-4180,1896
-15852,3024,-4148,-1772,-906,2063
-17068,3216,-4504,-2486,-3780,2408
-15760,2940,-4360,-2338,-3011,2461
-15532,2924,-4192,-1845,-958,2144
-15952,3024,-4328,-960,597,-148
-15132,2824,-4136,-1550,-1575,223
-15340,2948,-4188,-175,2979,-1386
-16044,3012,-4252,-923,106,-964
-15288,2852,-4096,99,3438,-2207
-16848,3244,-4572,-172,2815,-1969
-15576,2860,-4280,-90,2668,-2596
-16936,3260,-4636,239,4898,-2405
-16048,3020,-4288,-450,1611,-2508
-16272,3104,-4476,209,5263,-2226
-16420,3128,-4424,-840,907,-2026
-15440,2932,-4208,-461,3557,-1426
-16372,3116,-4312,-1130,887,-1237
-14976,2860,-4044,-1517,242,-394
-16164,3056,-4216,-1439,531,-418
-15508,2996,-4224,-2418,-2863,636
-15944,3076,-4284,-1745,-65,433
-16484,3152,-4468,-2808,-4318,1086
-15664,2924,-4280,-2429,-2292,1207
-17068,3268,-4564,-2529,-3284,1040
-15896,2916,-4404,-2999,-4790,1654
-16536,3128,-4456,-2121,-1733,727
-16372,3088,-4460,-2989,-5075,1496
-15472,2912,-4180,-1943,-1476,323
-16404,3116,-4380,-2249,-2354,857
-14968,2808,-4204,-2014,-2188,13
-15732,2964,-4228,-1223,1232,43
-15396,2908,-4144,-1725,-1468,-398
-14952,2836,-4024,-792,2802,-565
-16096,3080,-4356,-1088,807,-1096
-15304,2928,-4076,-484,3949,-840
-16792,3148,-4500,-328,3975,-1451
-15880,3024,-4292,-723,2822,-905
-16588,3156,-4484,138,6006,-1477
-16580,3224,-4448,-832,2255,-952
-15824,2960,-4332,-202,5103,-1101
-16720,3236,-4476,-688,2873,-983
-15364,2876,-4156,-1035,1900,-480
-16100,3140,-4336,-577,3264,-974
-15732,2920,-4208,-1760,-992,30
-15264,2856,-4104,-1085,1245,-725
-16248,3032,-4444,-1895,-1587,177
-15176,2792,-4076,-1988,-2552,-357
-16464,3128,-4336,-1807,-1225,74
-16004,3056,-4392,-2558,-5207,-187
-16120,3028,-4404,-1876,-2000,49
-16804,3216,-4652,-2483,-5333,-230
-15776,3020,-4316,-2178,-3483,55
-16780,3196,-4552,-1954,-3104,-374
-15668,2956,-4232,-2360,-4589,-11
-15796,2980,-4208,-1432,-716,-418
-15880,3024,-4360,-2028,-3298,-222
-14908,2748,-4056,-1347,25,-132
-15956,3020,-4292,-1140,452,-530
-14972,2784,-4012,-1456,-62,282
-15676,2980,-4272,-405,3792,-575
-16080,3092,-4340,-1187,1294,418
-15564,2932,-4196,-277,4441,-337
-16864,3208,-4652,-562,4016,384
-15820,2980,-4288,-574,3232,43
-15668,3008,-4320,-452,3378,7
-15412,2840,-4212,-446,3287,183
-16168,3064,-4336,-961,53,-345
-15056,2836,-4128,-1171,-492,-43
-16120,3040,-4332,-843,71,-743
-12888,3284,-3580,-7272,-3699,-921
-17824,3664,-4772,-3571,6662,-8196
-16220,2624,-4776,-11310,-12943,4653
-14384,1736,-3564,-8144,10318,1935
-16532,7416,-8904,2571,-3575,-5343
-15940,5468,-6868,-4899,-5839,88
-13216,2580,-8124,-1935,1339,-36
-15028,3868,-5696,-646,-1832,1514
-16920,3352,-3692,2924,1146,1385
-15344,1856,-3692,5180,-1799,2473
-13728,2864,-3296,117,-434,1264
-14832,6156,-2336,-2233,-4058,155
-15300,2016,-1524,3924,-1017,-3047
-16312,3364,-1980,1424,-645,3848
-15544,4356,-1876,-877,1067,-2174
-16808,2804,-1884,-512,-207,781
-16948,2964,-1964,1254,1194,-3724
-14256,2492,-2476,749,-236,5414
-16008,4060,-5880,1019,1716,2024
-15244,2752,-2268,-1009,320,173
-17064,3176,-2548,-1598,-2717,-2179
-16408,3272,-2316,-1566,31,1176
-20232,2136,1324,-2235,-9551,3078
-14172,-5052,48,69,-69,7925
-16368,4736,-52,-4612,-13066,1965
-13548,5116,2680,-4462,-2695,949
-14488,3440,2956,-4268,2035,4676
-15532,2732,2612,-800,-5834,-2967
-20824,-2524,-3412,4724,-29254,-10616
-16136,1472,13404,87,-16256,-17671
-12016,512,13164,1168,-21894,-10821
-8524,-1628,11856,-2335,-12586,-11141
-7504,-2920,14540,-1882,-6147,-5224
-8808,-1196,14092,677,-3984,17379
-6844,-4392,14756,1683,-7014,-3941
-4232,204,13236,2272,5130,-2976
-7524,288,15816,-891,765,-498
-8004,-1428,16792,1127,-985,-1425
-7040,-424,15272,-210,1000,992
-8016,-140,16448,1235,-1767,-3862
-6064,-696,15408,1089,-8517,1621
-4880,-1012,14440,418,3390,1855
-6500,-696,16188,-733,-930,-932
-8552,-1500,14984,-597,4315,-1075
-6616,-240,15636,1200,79,-1233
-6680,444,13864,4457,4728,1702
-9360,-1000,15792,32,150,-348
-7220,-816,13920,141,-2039,-791
-9236,1968,15496,358,1659,222
-8780,164,13928,312,-811,611
-15916,-2332,22000,-2666,4748,2499
-8544,2052,14600,-657,-3856,1332
-8208,996,14308,1139,-3940,-3251
-9272,-1600,16060,427,-5847,1543
-6780,520,14920,595,-1209,-1327
-6992,88,14756,-1385,-313,2395
-6696,396,15284,-461,45,-721
-7004,-32,14912,-348,-650,-386
-5736,116,14964,564,-1319,427
-6232,464,14872,-12,72,950
-11424,7788,23408,-3635,-4022,3463
-3512,2404,11352,-1951,8644,4932
-6692,-544,15220,-697,451,-57
ax,ay,az,gx,gy,gz
-9928,444,9996,1781,-7273,-7749
-11892,-2440,12948,-1218,-2444,384
-9592,-476,12396,-763,582,1130
-10292,-828,11544,-576,1775,1999
-12240,-1400,12064,-4482,15297,9006
-14432,-744,8124,964,22514,9387
-15036,1976,6828,-724,7890,380
-15684,-516,5444,-7089,11290,-25731
-15664,-3204,4600,-4104,4890,1868
-18452,-1624,2828,1711,2976,-450
-14416,-3276,2340,2781,1149,6389
-15280,-1660,2912,6695,-3860,-2214
-11364,-3944,-120,6851,-1928,7874
-15948,912,3132,1000,1449,-5741
-16580,688,2652,4977,-5344,6293
-14568,2076,2000,715,-22,-3823
-14928,1784,2820,-2013,6883,4891
-13432,-1464,2868,-11481,8524,-1398
-14164,-116,-1984,3801,-2049,-1244
-17748,760,312,4624,1420,12084
-16256,1156,172,3488,2081,-1415
-15908,2228,-1296,5588,-74,-205
-18008,3252,-1472,1362,1226,-1306
-17284,1516,848,8834,6135,3180
-16256,2260,-1360,-3080,-160,-7181
-16448,1972,-1544,3182,-783,898
-17748,3084,-1680,-1876,-4954,1326
-14952,2344,328,845,-27,-940
-9084,2508,-3100,3975,9853,4372
-23300,3492,-4636,6307,7917,746
-12304,2952,-3904,7492,-5199,6132
-17024,5832,-4552,-1539,3749,-4438
-15148,2744,-4376,-3929,1706,-1166
-15972,3056,-4520,-2252,3203,-1271
-15752,2328,-5076,-2146,1424,-146
-15608,2972,-5408,1064,969,1297
-14912,2588,-5892,-153,1502,-496
-15616,3772,-5684,2674,2899,1425
-15028,3512,-5756,125,738,-52
-15140,2228,-5752,724,1911,-212
-15028,3008,-5948,1410,708,212
-15004,2432,-5876,1666,815,-80
-15224,2864,-6880,1593,-596,1027
-14820,1964,-6652,212,1970,-70
-14500,2240,-6476,-1118,3,445
-15476,2888,-6304,-2133,2166,-181
-14988,1952,-6268,-1333,-1725,-500
-14368,3524,-7068,3109,-1605,1702
-15004,3248,-7156,-1018,-4,-296
-14464,2720,-7000,-1650,-1069,286
-14852,3160,-7040,-1045,106,287
-14708,2844,-7308,-1360,-1501,-417
-14828,2700,-7312,-238,-190,375
-14844,3000,-6984,-1173,-324,-16
-14952,2988,-6868,-380,-366,38
-14780,3312,-6792,-1379,-221,-488
-15092,2736,-6536,399,63,532
-14852,2952,-6548,-441,-641,-137
-15116,3092,-6584,-869,330,-412
-15044,2960,-6536,-758,-110,138
-15000,3188,-6416,-10,75,-288
-15112,3052,-6576,201,-689,860
-14912,3016,-6540,-539,-189,-242
-15004,2904,-6560,-654,-423,66
-15196,3196,-6308,-489,-238,193
-15016,3228,-6584,-1147,-492,-674
-15236,3028,-6492,-447,-237,164
-14960,3368,-6412,-529,-266,-250
-15144,3176,-6428,-858,-322,-232
-15236,3068,-6456,-467,-13,-277
-14920,3264,-6380,-238,-271,-441
-15088,3108,-6268,-107,-73,-244
-15024,2784,-6116,81,-128,604
-15020,3016,-6104,-346,313,-431
-15268,3120,-6096,-127,-243,447
-14960,2916,-6288,-314,266,-26
-15152,3468,-6256,-1005,-213,110
-15052,2928,-6428,181,412,499
-15008,3424,-6392,-904,-469,-641
-15104,2872,-6420,326,461,202
-14940,2888,-6352,-7,-186,-78
-15288,3192,-6024,798,1007,226
-14912,3200,-6344,-359,-1457,-213
-15360,3200,-6384,277,687,-66
-14984,3232,-6340,-139,-591,89
-14892,3248,-6368,368,151,-286
-15296,2948,-6424,-138,-496,206
-15016,2952,-6500,47,17,108
-15076,2992,-6540,-461,-244,-125
-14948,2912,-6356,1389,493,262
-15464,3408,-6404,-2892,-1216,-3256
-16172,3332,-3320,-855,8037,9747
-16768,3348,-3408,-1215,-10238,-9830
-14008,3044,-3140,-1614,3411,8945
-19220,3772,-3700,-423,-7446,-9755
-13892,3016,-3108,-2994,-3713,8468
-19004,3472,-3796,677,-2657,-9529
-15588,3484,-3560,-3957,-8546,8014
-16544,2808,-3332,1122,139,-8627
-17528,4012,-3944,-3799,-8406,6755
-13804,2140,-2980,397,-565,-6341
-18572,4424,-3744,-2095,-2779,3770
-12896,2012,-2824,-1201,-3712,-2424
-17692,4288,-3676,-402,4122,2563
-14144,2224,-2964,-1820,-4682,-769
-15652,3684,-3584,1143,8193,-1009
-17004,2868,-3248,-1740,-1679,2571
-14336,3264,-3440,1095,6350,-2691
-18972,3424,-3588,-458,4681,4282
-14632,3432,-3396,323,1754,-3069
-18408,3304,-3756,881,9982,4968
-15932,3680,-3452,-190,-2323,-3589
-16188,2872,-3480,1164,11042,5832
-17444,3976,-3636,6,-3308,-5234
-13916,2472,-3008,-188,6611,7466
-18068,3912,-3500,1073,-751,-7931
-13784,2544,-3052,-2304,-1027,9130
-16924,3396,-3464,1965,1804,-9973
-18592,4444,-3684,-904,-1368,71
-16600,2776,-3512,-3131,-10268,253
-15868,3716,-3556,-59,530,-2521
-17756,3124,-3644,-2543,-7528,657
-14204,3344,-3244,-469,-2058,-2750
-17628,3156,-3448,-1103,-1022,1644
-13992,3216,-3164,-989,-5154,-3176
-16172,2904,-3352,280,5557,3369
-15560,3476,-3360,-810,-5581,-4108
-14636,2540,-3172,489,8105,5523
-17664,3984,-3664,321,-1629,-5183
-14284,2520,-3168,-282,6421,7362
-18632,4076,-3836,1699,3815,-6028
-14972,2748,-3192,-1177,3183,8410
-17972,3884,-3860,2601,7420,-6517
-15508,2776,-3280,-1501,755,6842
-16672,3620,-3588,2462,7724,-5641
-16952,3216,-3392,-1996,-282,8206
-14260,2848,-3256,1671,2758,-7510
-17616,3664,-3452,-1123,3310,8005
-14252,2664,-3200,-206,-5308,-6943
-16104,3584,-3432,-197,5213,5503
-16520,3000,-3316,-1202,-8083,-4914
-14728,3348,-3276,-616,281,2338
-18124,3336,-3500,-677,-4277,-2642
-15212,3544,-3568,-1630,-7154,-406
-17456,3116,-3520,36,58,-516
-16976,3904,-3892,-1827,-10411,-2953
-15396,2668,-3156,-400,534,2302
-18168,4092,-3676,-588,-7252,-5700
-14324,2408,-3088,-24,-52,-304
-17532,3992,-3456,-157,-2873,-3139
-13880,2416,-3028,-1709,-2917,4543
-16160,3484,-3436,1761,3226,-6500
-15784,2996,-3340,-2247,-2279,7696
-14364,2816,-3184,2003,3835,-7295
-17708,3764,-3512,-932,3765,7971
-14580,2692,-3204,920,337,-5685
-17628,3896,-3724,697,9608,6456
-16500,3044,-3336,177,-1538,-3518
-16092,3608,-3584,1283,9956,4672
-18056,3344,-3572,588,781,-1781
-14920,3376,-3420,600,4665,2745
-17664,3192,-3556,1457,5253,-21
-15264,3484,-3288,-278,-2154,17
-15520,2768,-3276,1284,6642,2577
-16532,3700,-3444,-357,-4746,-2415
-14172,2508,-2988,-165,2069,4318
-17528,3812,-3512,786,-2529,-6173
-14804,2852,-3184,-2181,-4818,6535
-16748,3436,-3424,1447,-675,-7950
-17052,3484,-3748,-2958,-7429,6657
-15440,3004,-3268,775,-2869,-7562
-18448,4052,-3816,-2125,-4621,5232
-14956,2740,-3264,-661,-7127,-5554
-17564,4008,-3532,-662,85,3054
-15720,2780,-3468,-1582,-8812,-2805
-15244,3496,-3404,228,1819,548
-16764,3008,-3336,-1061,-4370,280
-13932,3144,-3264,99,-1282,-1878
-16568,3076,-3240,308,3763,3100
-15832,2848,-3540,1902,8896,1740
-18028,4028,-3688,632,657,-1586
-15076,2688,-3292,924,6547,3940
-18408,4076,-3796,1913,4438,-3786
-15340,2868,-3240,-523,2008,5814
-16788,3584,-3684,2650,6321,-5672
-16476,3224,-3308,-1353,-524,6850
-14672,2892,-3180,1990,3075,-6291
-17160,3736,-3460,-928,946,6085
-14280,2652,-2952,140,-3724,-5012
-16608,3632,-3584,-87,2811,3756
-15992,2952,-3296,-1253,-7930,-2874
-15532,3504,-3480,-170,479,1576
-17900,3296,-3572,-1254,-6528,-1254
-15260,3464,-3468,-1034,-4831,138
-18176,3448,-3648,-554,-4131,-1839
-15476,3484,-3564,-1756,-7035,1419
-16912,3128,-3392,171,-487,-1153
-16448,3668,-3680,-1673,-8005,-151
-14748,2644,-3116,96,936,1204
-17072,3804,-3516,-264,-3841,-2834
-13964,2532,-2960,-989,-832,4279
-16396,3456,-3360,1590,2445,-5327
-15284,3076,-3224,-1532,-1398,6157
-15124,3032,-3260,2310,5054,-6066
-17380,3696,-3488,-741,2215,6058
-14836,2820,-3264,1599,3187,-5177
-18004,3972,-3712,660,7263,4754
-15792,2964,-3376,704,289,-3681
-16868,3780,-3704,1396,9397,3244
-17108,3168,-3444,357,-369,-2324
-15524,3352,-3544,1113,7435,3006
-17372,3280,-3388,621,653,-2171
-14628,3128,-3316,25,1119,1504
-16544,3116,-3276,958,3415,-406
-15548,3436,-3376,-833,-4752,-669
-15124,2720,-3208,265,2583,2046
-17256,3740,-3580,-621,-5628,-3092
-14736,2724,-3216,-1384,-2436,4290
-17732,3780,-3584,176,-3321,-4959
-15928,3016,-3588,-2726,-6928,5658
-16788,3532,-3624,572,-1958,-5724
-17376,3444,-3656,-2881,-7233,5840
-15324,3012,-3264,203,-3145,-5403
-17628,3756,-3624,-1865,-3262,5005
-14620,2836,-3220,-647,-5571,-4111
-16680,3612,-3432,-587,1669,4009
-15072,2820,-3232,-862,-5510,-2965
-14924,3288,-3272,389,4309,2056
-16604,3100,-3412,-242,-1253,-1106
-14440,3196,-3240,342,2422,228
-17072,3232,-3560,1040,5309,437
-15752,3476,-3428,112,108,-1195
-16412,3032,-3496,1600,8712,1753
-17472,3840,-3604,555,562,-2644
-15412,2944,-3468,929,7334,3140
-18084,3932,-3640,1413,3250,-4107
-15192,3000,-3268,-345,2951,4555
-16908,3476,-3452,2051,5211,-5279
-15940,3304,-3304,-1350,-659,5294
-14956,2808,-3256,1480,3121,-5149
-16756,3496,-3416,-1472,-1326,4934
-14444,2712,-3188,91,-2056,-4219
-17100,3760,-3416,-876,347,3343
-15496,2944,-3228,-1502,-7160,-2239
-16368,3584,-3532,-610,187,1631
-17320,3248,-3576,-1992,-7806,-740
-15656,3428,-3388,-1038,-2819,563
-17956,3484,-3660,-1409,-4674,133
-15488,3344,-3528,-1667,-6431,-284
-16888,3244,-3404,-632,-517,1066
-16108,3532,-3588,-1603,-7320,-1557
-14952,2772,-3152,-459,1348,2591
-16700,3556,-3460,-441,-3620,-3385
-14148,2696,-3116,-1087,180,4267
-16360,3332,-3420,1141,2340,-4846
-15116,2976,-3284,-1350,-208,4926
-15756,3152,-3444,1846,5574,-5101
-16796,3496,-3488,-985,1569,4817
-15412,2928,-3384,1721,5389,-4784
-18068,3880,-3752,-73,5192,3954
-15516,2996,-3324,816,2413,-3679
-17440,3768,-3688,819,7926,2713
-16232,3064,-3380,-33,-209,-2318
-15708,3400,-3612,814,6864,1418
-16900,3184,-3332,-264,-11,-981
-14628,3156,-3260,-96,1480,62
-16660,3172,-3296,-13,2176,601
-15268,3268,-3292,-1133,-4477,-1512
-15576,2916,-3192,-390,2006,2199
